stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
"120724","120724","Via  Piandanna civico 15","","40.7188194","8.5464968",""
"120725","120725","Via  Delle Croci Fr. civico 12","","40.7195832","8.5482913",""
"120726","120726","S.P. 81 Km 1,000 da incrocio Marina di Sorso","","40.8256969","8.5419271",""
"120727","120727","S.P. 81 Km 1,500 da incrocio Marina di Sorso","","40.8244081","8.5372636",""
"120728","120728","S.P. 81 Km 2,200 da incrocio Marina di Sorso","","40.8224507","8.5277548",""
"120729","120729","S.P. 81 Km 3,000 da incrocio Marina di Sorso","","40.8210289","8.5193929",""
"120730","120730","S.P. 81 Km 3,300 da incrocio Marina di Sorso","","40.8202741","8.5155326",""
"120731","120731","S.P. 81 Km 3,600 da incrocio Marina di Sorso","","40.8194141","8.5124083",""
"120732","120732","Viale Sant'Orsola fr. civico 68","","40.7488683","8.5319833",""
"120733","120733","Viale S. Francesco Civico","","40.7302656","8.5618376",""
"120734","120734","Capolinea La Landrigga (Via Montiferro)","","40.7238944","8.4829588",""
"120735","120735","S.S. 291 civico 42","","40.7249913","8.4865027",""
"120736","120736","S.S. 291 fronte civico 42","","40.7250003","8.4865144",""
"120737","120737","S.S. 291 civico 34","","40.7264629","8.4912872",""
"120738","120738","S.S. 291 fronte civico 33","","40.7264903","8.4913817",""
"120739","120739","S.S. 291 Li Curuneddi tronco B","","40.7278796","8.495942",""
"120740","120740","S.S. 291 fronte Li Curuneddi tronco B","","40.7279162","8.4960602",""
"120741","120741","S.S. 291 fronte civico 24","","40.7295231","8.500998",""
"120742","120742","S.S. 291 civico 24","","40.7293411","8.5005612",""
"120743","120743","S.S. 291 km 4,000","","40.7309606","8.5042794",""
"120744","120744","S.S. 291 fronte km 4,000","","40.7312792","8.505035",""
"120745","120745","S.S. 291 civico 9/a","","40.7330225","8.5082433",""
"120746","120746","S.S. 291 civico 12/a","","40.7331311","8.5083609",""
"120747","120747","S.S. 291 civico 2/a","","40.733302","8.5146836",""
"120748","120748","S.S. 291 fronte civico 2/a","","40.7333467","8.5145886",""
"120749","120749","Via  Li Punti fronte civico 135","","40.746716","8.5211839",""
"120750","120750","Via  Pala di Carru civico 12","","40.7450304","8.5166239",""
"120751","120751","S.P. 18 viadotto","","40.7388624","8.4840036",""
"120752","120752","Viale Sant'Orsola civico 1","","40.7462585","8.5304263",""
"120753","120753","Via  Lobina ciVia  8","","40.7467235","8.5385132",""
"120754","120754","Viale Sant'Orsola civico 96","","40.7520036","8.534295",""
"120755","120755","Viale Sant'Orsola civico 7","","40.7512963","8.5331391",""
"120756","120756","Via  Cesaraccio fr: 16","","40.7472386","8.5366618",""
"120757","120757","Via  Lobina ciVia  7","","40.7467332","8.5386908",""
"120758","120758","Via  Sette Fratelli civ: 27","","40.750299","8.542824",""
"120759","120759","Via  Ortobene Fr. Civico n°","","40.7491006","8.5450236",""
"120760","120760","S.P. 81 Km 0,300 da incrocio Marina di Sorso","","40.828082","8.5505564",""
"120761","120761","Via  Pasella civico 1","","40.748151","8.5175015",""
"120762","120762","Via  Pasella civico 7","","40.7475379","8.5195315",""
"120763","120763","Via Ruffilli","","40.7440008","8.5634413",""
"120764","120764","Via Saragat","","40.7446944","8.5610441",""
"120765","120765","Via Ruffilli","","40.7440008","8.5634413",""
"120767","120767","Via Pirandello - Esso","","40.7447982","8.5599181",""
"120773","120773","Via Pertini","","40.7432065","8.5630437",""
"120774","120774","Via  Brigata Sassari 81","","40.7237858","8.561146",""
"120775","120775","Via Berlinguer","","40.7415795","8.5615976",""
"120776","120776","Via Padre Zirano","","40.72569","8.5526432",""
"120777","120777","Via dei Gremi","","40.7251445","8.5536889",""
"120778","120778","Corso Vittorio Emanuele 124","","40.7289715","8.5579501",""
"120779","120779","Corso Vittorio Emanuele 117","","40.7289715","8.5579501",""
"120780","120780","Via Carlo Alberto 32","","40.7242688","8.5626229",""
"120781","120781","Via Lorenzo Auzzas fr. civico 46","","40.7534198","8.5023713",""
"120782","120782","Via Pigliaru civico 3","","40.7356998","8.5744149",""
"120783","120783","Via Pigliaru civico 7/b","","40.7341348","8.5726485",""
"120784","120784","Via Pigliaru fr. civico 22","","40.7330919","8.570784",""
"120785","120785","Srada Comunale Giovanni Paolo II (Tribunale Minori)","","40.7214536","8.5451291",""
"120786","120786","Srada Comunale Giovanni Paolo II (fr. Tribunale Minori)","","40.7215814","8.5455545",""
"120787","120787","Via De Luna Gavino (Caffè Del Portico)","","40.7518676","8.5080215",""
"121002","121002","Piazza d'Italia","","40.7247598","8.5638038",""
"121006","121006","Piazza Tola","","40.7281545","8.5610344",""
"122003","122003","Via delle Vigne 29","","40.8308005","8.4101033",""
"122004","122004","Via delle Vigne 25A","","40.8313483","8.408011",""
"122005","122005","Via Delle Vigne 5 (scuola)","","40.8320934","8.4040075",""
"122006","122006","Via Sassari 71","","40.8330943","8.4024567",""
"122007","122007","Corso Vittorio Emanuele (Comune)","","40.8369975","8.4012118",""
"122008","122008","Via Mare 26/b","","40.838546","8.4027636",""
"122009","122009","Lungomare Balai 8","","40.8381794","8.4050324",""
"122010","122010","Lungo Mare Balai (Istituto Nautico)","","40.8376361","8.4080025",""
"122011","122011","Lungo Mare Balai 50","","40.8382058","8.4119473",""
"122012","122012","Lungo Mare Balai 66","","40.8396248","8.4146273",""
"122013","122013","Via Balai 93","","40.8395631","8.4166681",""
"122014","122014","Via Balai 71e","","40.8372114","8.4130236",""
"122015","122015","Via Balai (Cimitero)","","40.8357689","8.4092645",""
"122016","122016","Via Balai 49","","40.8348726","8.4066394",""
"122018","122018","Via Sassari (Granai)","","40.8298552","8.4049526",""
"122019","122019","Via Sassari 114 (Angolo Via Bonarrotii)","","40.8286665","8.4067778",""
"122020","122020","Via Sassari 140","","40.82771","8.4082213",""
"122021","122021","Via Fattori 22","","40.8268349","8.4079681",""
"122022","122022","Via dell'Industria (fronte A.S.L.)","","40.8225114","8.4098328",""
"122024","122024","Via Sassari fr. 151(Esso)","","40.8269949","8.4093187",""
"122025","122025","S.S. 131 20 (casa cantoniera)","","40.8179957","8.4254183",""
"122026","122026","S.S. 131 (Sporting Club)","","40.8100466","8.4374737",""
"122027","122027","S.S. 131 (Q8)","","40.8054497","8.4443887",""
"122028","122028","Incrocio S.P. 56-S.S. 131","","40.800899","8.4497257",""
"122029","122029","S.P. 56 (incr. str. sterrata)","","40.8082359","8.4543601",""
"122030","122030","S.P. 25 (Fiamma 2000)","","40.8102443","8.4542488",""
"122031","122031","S.P. 25 fr. 28","","40.8149791","8.4403252",""
"122032","122032","S.P. 25 fr. 10","","40.8171597","8.4293978",""
"122033","122033","S.S.131-(fr. casa cantoniera)","","40.8185685","8.4246663",""
"122034","122034","Via dei Ginepri fr.1e","","40.8211121","8.4199129",""
"122035","122035","Via dei Ginepri 8","","40.8221041","8.4219202",""
"122036","122036","Via dei Ginepri 32","","40.8232776","8.4241987",""
"122037","122037","Via Del Melo 23","","40.8239874","8.423825",""
"122038","122038","Via degli Ulivi 9A","","40.8238587","8.4215136",""
"122039","122039","Via dei Corbezzoli 5","","40.8243974","8.4193506",""
"122040","122040","Via Piemonte 15","","40.8242674","8.4150114",""
"122043","122043","Via della Cultura snc","","40.8306234","8.419581",""
"122044","122044","Via della Cultura 3","","40.8321922","8.416282",""
"122049","122049","Via Cellini 3","","40.8253987","8.4125111",""
"122050","122050","Via Sassari 153","","40.8268608","8.4095096",""
"122051","122051","Via Sassari 135","","40.8286665","8.4067778",""
"122052","122052","Via Sassari 113","","40.8297658","8.4050839",""
"122054","122054","Via Monte Angellu 75","","40.8307725","8.4011611",""
"122055","122055","Via Monte Angellu 55","","40.8325121","8.3996273",""
"122057","122057","Corso Vittorio Emanuele 119","","40.8340967","8.4011904",""
"122058","122058","Via delle Vigne 36","","40.8311958","8.4081428",""
"122059","122059","Via delle Vigne 54","","40.8307459","8.409997",""
"122060","122060","Via della Libertà 8","","40.832253","8.4158426",""
"122061","122061","Via della Libertà 22","","40.8345156","8.4179102",""
"122062","122062","Via Tramontana 12","","40.8340252","8.4207018",""
"122063","122063","Via Sacchi 89","","40.8343978","8.4036666",""
"122064","122064","Via Sacchi 35","","40.8362986","8.4036733",""
"122065","122065","Vai Mare fr 14 (Capolinea)","","40.8385395","8.4032499",""
"122066","122066","Corso Vittorio Emanuele (Chiesa)","","40.8369975","8.4012118",""
"122067","122067","Viale della Libertà (Rifornitore Conad)","","40.8305265","8.4128928",""
"122068","122068","Via Scirocco (Supermercato EUROSPIN)","","40.8317941","8.4213023",""
"122069","122069","Litoranea per Platamona ( fr Spiaggia Balai)","","40.8376557","8.4171592",""
"122071","122071","Litoranea per Platamona (fronte chiesa Balai)","","40.8296786","8.4306426",""
"122072","122072","Litoranea per Platamona (lato chiesa Balai)","","40.8296786","8.4306426",""
"122073","122073","Litoranea per Platamona (lato Forestale)","","40.8226626","8.4457748",""
"122074","122074","Litoranea per Platamona (fronte Forestale)","","40.8226625","8.445763",""
"122075","122075","Litoranea per Platamona fr torre Abbacurrente","","40.8198822","8.4540038",""
"122076","122076","Litoranea per Platamona lato torre Abbacurrente","","40.8198822","8.4540038",""
"122077","122077","Strada comunale Monte Pizzinnu (Nuovo Cimitero)","","40.8166249","8.4020709",""
"122078","122078","Via Sassari 145","","40.8274686","8.4085911",""
"122079","122079","Via Porrino fr. 6 (scuole)","","40.8296067","8.4021915",""
"122080","122080","Via della Torre (Camera iperbarica)","","40.8181095","8.4640381",""
"123001","123001","Via Roma 184 (Sennori Capolinea)","","40.7881374","8.5914916",""
"123002","123002","Via Roma 105 (Sennori fr. Banca di Sassari)","","40.79","8.5934359",""
"123003","123003","Via Roma (Sennori pizzeria)","","40.7918772","8.591848",""
"123004","123004","Via Roma 8 (Sennori lato Eurospin)","","40.7904472","8.5899721",""
"123005","123005","Via Sennori (Sorso Consorzio Agrario)","","40.7953266","8.5840508",""
"123006","123006","Via Sennori (Sorso lato guardia medica)","","40.796608","8.582158",""
"123007","123007","Via Fiorentina 39 (Sorso)","","40.7988204","8.5811365",""
"123008","123008","Via Borio 6 (Sorso chiesa Cappuccini)","","40.8013616","8.5788681",""
"123009","123009","Via Borio (Sorso lato fioraio)","","40.799023","8.5749591",""
"123010","123010","Piazza Marginesu","","40.7975157","8.5766164",""
"123011","123011","Via Marconi 64 Sorso","","40.7991485","8.5772462",""
"123012","123012","Via Marina FR. Conad","","40.8000962","8.5752723",""
"123013","123013","Via Marina (giardini)","","40.8045771","8.5713908",""
"123014","123014","Via Marina (Fr. Marmista)","","40.8088566","8.5666919",""
"123015","123015","Via Marina (incr. via Sant'Andrea)","","40.8215564","8.5589843",""
"123016","123016","S.P. 81 (Stazione forestale)","","40.8283698","8.5621531",""
"123017","123017","S.P. 81 Discesa a Mare 7","","40.831059","8.5754306",""
"123018","123018","S.P.  81 (Villaggio Eden Beach)","","40.8373297","8.5906204",""
"123019","123019","S.P. 81 Parco Acquatico","","40.8403729","8.5978255",""
"123020","123020","S.P. 81 fronte Ristorante","","40.8436115","8.6017443",""
"123021","123021","S.S. 200 Distributore","","40.84925","8.6094217",""
"123022","123022","Discesa a Mare","","40.8524337","8.6131994",""
"123023","123023","S.S. 200 Discesa al mare","","40.8558074","8.6172731",""
"123024","123024","S.S. 200 località la Tonnara","","40.8622922","8.6251027",""
"123025","123025","S.S. 200 Discesa al mare","","40.8555813","8.6169896",""
"123026","123026","S.S. 200 Discesa al mare","","40.8526869","8.6134946",""
"123027","123027","S.S. 200 fronte Distributore","","40.8486169","8.608678",""
"123028","123028","S.P. 81 Ristorante","","40.843521","8.601638",""
"123029","123029","S.P. 81 Hotel","","40.8416302","8.5993125",""
"123030","123030","S.P. 81 fronte Parco Acquatico","","40.8398749","8.5971168",""
"123031","123031","S.P.  81 (fronte Villaggio Eden Beach)","","40.8373464","8.5902526",""
"123032","123032","S.P. 81 Discesa a Mare 8 LA Foce","","40.8363061","8.5864991",""
"123033","123033","S.P. 81 Discesa a Mare 7","","40.8307404","8.5745431",""
"123034","123034","S.P. 81 (Stazione forestale)","","40.8284921","8.5611324",""
"123035","123035","Via Marina (incr. via Sant'Andrea)","","40.8215833","8.5589604",""
"123036","123036","Via Marina (fr. la Madonnina)","","40.8134106","8.5631763",""
"123037","123037","Via Marina (lato Marmista)","","40.8089551","8.566549",""
"123038","123038","Ingresso Sorso (fr. giardini)","","40.8045771","8.5713908",""
"123039","123039","Via Marina (Supermercato)","","40.8000783","8.5752962",""
"123040","123040","Via Borio Sorso fr. chiesa Cappuccini","","40.8013616","8.5788681",""
"123041","123041","Via Fiorentina  46 Sorso","","40.7988294","8.5811246",""
"123042","123042","Via Sennori (Sorso fr. guardia medica)","","40.796617","8.5821461",""
"123043","123043","Via Sennori (Sorso fr.Consorzio Agrario)","","40.7953715","8.5840031",""
"123044","123044","Via Roma (Sennori fr. Eurospin)","","40.790483","8.5899008",""
"123045","123045","Via Roma (Sennori fr. pizzeria)","","40.7918593","8.5918955",""
"123046","123046","Via Roma 105 (Sennori Banca di Sassari)","","40.790027","8.5934357",""
"123047","123047","Via Marina (Madonnina)","","40.8135725","8.5631041",""
"123048","123048","Via Marina (incr. SP 48 dir. Marina)","","40.8176196","8.5613226",""
"123049","123049","Via Marina (incr. SP 48 dir.Sorso)","","40.8176196","8.5613226",""
